,date,0_4,5_12,13_17,18_49,50_64,65+
0,2022-08-06,0.0,0.0,0.0,0.0,0.0,0.0
1,2022-08-07,0.0,0.0,0.0,0.0,0.0,0.0
2,2022-08-08,0.0,0.0,0.0,0.0,0.0,0.0
3,2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0
4,2022-08-10,0.0,0.0,0.0,0.0,0.0,0.0
5,2022-08-11,17.315378148329604,94.41398057886379,57.36446507930071,0.0,64.79686883449563,27.148552487204434
6,2022-08-12,34.63075629665921,188.82796115772757,114.72893015860141,0.0,129.59373766899125,54.29710497440887
7,2022-08-13,51.9461344449888,283.24194173659134,172.09339523790212,0.0,194.3906065034869,81.44565746161331
8,2022-08-14,69.26151259331841,377.65592231545514,229.45786031720283,0.0,259.1874753379825,108.59420994881773
9,2022-08-15,86.57689074164803,472.069902894319,286.8223253965035,0.0,323.98434417247813,135.7427624360222
10,2022-08-16,103.8922688899776,566.4838834731827,344.18679047580423,0.0,388.78121300697376,162.89131492322662
11,2022-08-17,121.20764703830723,660.8978640520465,401.55125555510494,0.0,453.5780818414694,190.03986741043107
12,2022-08-18,116.98197388368128,566.9058941025137,346.7488987358856,17.463824717257463,388.7812130069738,162.89131492322664
13,2022-08-19,112.7563007290553,472.9139241529808,291.9465419166662,34.927649434514926,323.9843441724781,135.7427624360222
14,2022-08-20,108.53062757442933,378.921954203448,237.14418509744684,52.3914741517724,259.1874753379825,108.59420994881775
15,2022-08-21,104.30495441980335,284.92998425391517,182.34182827822744,69.85529886902985,194.39060650348688,81.44565746161332
16,2022-08-22,100.0792812651774,190.9380143043823,127.53947145900808,87.31912358628733,129.59373766899122,54.29710497440887
17,2022-08-23,95.85360811055145,96.9460443548495,72.7371146397887,104.7829483035448,64.79686883449565,27.148552487204462
18,2022-08-24,91.62793495592543,2.954074405316591,17.934757820569292,122.24677302080225,0.0,0.0
19,2022-08-25,96.63764586934415,15.003139366025557,23.766798023765805,158.42953498119968,0.0,14.480962695647449
20,2022-08-26,101.64735678276291,27.052204326734355,29.598838226962226,194.6122969415971,0.0,28.961925391294898
21,2022-08-27,106.65706769618164,39.10126928744332,35.4308784301587,230.79505890199445,0.0,43.44288808694235
22,2022-08-28,111.66677860960041,51.15033424815221,41.26291863335516,266.9778208623919,0.0,57.923850782589845
23,2022-08-29,116.6764895230191,63.19939920886117,47.094958836551726,303.16058282278937,0.0,72.40481347823724
24,2022-08-30,121.6862004364378,75.24846416956996,52.92699903974815,339.3433447831867,0.0,86.88577617388475
25,2022-08-31,126.69591134985659,87.29752913027893,58.75903924294462,375.52610674358414,0.0,101.3667388695322
26,2022-09-01,131.17502588152038,97.66038611067455,63.816260511018285,391.72892123324795,22.84668615915401,115.30910046014033
27,2022-09-02,135.65414041318425,108.02324309107026,68.87348177909199,407.93173572291187,45.69337231830805,129.25146205074847
28,2022-09-03,140.13325494484806,118.3861000714659,73.93070304716572,424.1345502125756,68.54005847746207,143.19382364135663
29,2022-09-04,144.6123694765119,128.7489570518615,78.98792431523943,440.3373647022394,91.38674463661607,157.1361852319647
30,2022-09-05,149.09148400817574,139.11181403225714,84.04514558331304,456.54017919190335,114.23343079577008,171.07854682257283
