,date,0_4,5_12,13_17,18_49,50_64,65+
0,2022-08-06,0.0,0.0,0.0,0.0,0.0,0.0
1,2022-08-07,0.0,0.0,0.0,0.0,0.0,0.0
2,2022-08-08,0.0,0.0,0.0,0.0,0.0,0.0
3,2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0
4,2022-08-10,0.0,0.0,0.0,0.0,0.0,0.0
5,2022-08-11,275.089143400951,378.4487644586398,438.8096565865822,222.9218815160151,447.1650160946036,0.0
6,2022-08-12,550.178286801902,756.8975289172796,877.6193131731644,445.8437630320302,894.3300321892071,0.0
7,2022-08-13,825.267430202853,1135.3462933759195,1316.4289697597467,668.7656445480452,1341.4950482838105,0.0
8,2022-08-14,1100.356573603804,1513.7950578345592,1755.2386263463288,891.6875260640604,1788.6600643784143,0.0
9,2022-08-15,1375.4457170047551,1892.243822293199,2194.048282932911,1114.6094075800754,2235.825080473018,0.0
10,2022-08-16,1650.534860405706,2270.692586751839,2632.8579395194934,1337.5312890960904,2682.990096567621,0.0
11,2022-08-17,1925.6240038066571,2649.141351210478,3071.667596106075,1560.4531706121056,3130.155112662225,0.0
12,2022-08-18,1690.1186032163555,2270.692586751839,2632.857939519493,1388.9958297542325,2682.990096567621,62.03390357758979
13,2022-08-19,1454.6132026260543,1892.2438222931992,2194.0482829329108,1217.5384888963595,2235.825080473018,124.06780715517958
14,2022-08-20,1219.1078020357527,1513.795057834559,1755.2386263463286,1046.0811480384864,1788.6600643784145,186.1017107327694
15,2022-08-21,983.6024014454515,1135.3462933759195,1316.4289697597465,874.6238071806137,1341.4950482838108,248.13561431035916
16,2022-08-22,748.09700085515,756.8975289172797,877.6193131731644,703.1664663227403,894.3300321892073,310.1695178879489
17,2022-08-23,512.5916002648485,378.4487644586397,438.80965658658187,531.7091254648675,447.1650160946038,372.2034214655388
18,2022-08-24,277.08619967454695,0.0,0.0,360.2517846069945,0.0,434.23732504312846
19,2022-08-25,320.8540101301601,54.67309157746978,0.0,487.34800678676254,0.0,706.7651972473574
20,2022-08-26,364.6218205857728,109.34618315493904,0.0,614.4442289665302,0.0,979.2930694515862
21,2022-08-27,408.38963104138554,164.01927473240883,0.0,741.5404511462986,0.0,1251.8209416558152
22,2022-08-28,452.1574414969983,218.69236630987862,0.0,868.6366733260667,0.0,1524.3488138600444
23,2022-08-29,495.92525195261135,273.3654578873484,0.0,995.7328955058347,0.0,1796.8766860642734
24,2022-08-30,539.6930624082241,328.03854946481766,0.0,1122.8291176856021,0.0,2069.404558268502
25,2022-08-31,583.4608728638372,382.7116410422874,0.0,1249.9253398653707,0.0,2341.932430472731
26,2022-09-01,621.7250014464041,445.41169075893987,28.896473401099954,1360.0640880309877,102.96845476675229,2395.361913279663
27,2022-09-02,659.9891300289709,508.11174047559285,57.79294680219991,1470.202836196605,205.9369095335048,2448.791396086595
28,2022-09-03,698.253258611538,570.8117901922453,86.68942020329986,1580.3415843622217,308.90536430025713,2502.2208788935272
29,2022-09-04,736.5173871941049,633.5118399088977,115.58589360439981,1690.4803325278385,411.8738190670094,2555.650361700459
30,2022-09-05,774.7815157766718,696.2118896255503,144.48236700549975,1800.6190806934565,514.842273833762,2609.079844507391
