,date,0_4,5_12,13_17,18_49,50_64,65+
0,2022-08-06,0.0,0.0,0.0,0.0,0.0,0.0
1,2022-08-07,0.0,0.0,0.0,0.0,0.0,0.0
2,2022-08-08,0.0,0.0,0.0,0.0,0.0,0.0
3,2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0
4,2022-08-10,0.0,0.0,0.0,0.0,0.0,0.0
5,2022-08-11,317.71851431743215,25.611120471664584,188.4178254856017,107.41197296011029,0.0,0.0
6,2022-08-12,635.4370286348643,51.22224094332917,376.8356509712034,214.82394592022058,0.0,0.0
7,2022-08-13,953.1555429522965,76.83336141499376,565.2534764568051,322.23591888033087,0.0,0.0
8,2022-08-14,1270.8740572697286,102.44448188665834,753.6713019424068,429.64789184044116,0.0,0.0
9,2022-08-15,1588.5925715871608,128.05560235832291,942.0891274280084,537.0598648005514,0.0,0.0
10,2022-08-16,1906.311085904593,153.66672282998752,1130.5069529136101,644.4718377606616,0.0,0.0
11,2022-08-17,2224.0296002220252,179.2778433016521,1318.9247783992118,751.883810720772,0.0,0.0
12,2022-08-18,1943.0612423203966,341.4004425100498,1190.1432358147551,753.1176759072421,172.0763463849359,82.41529057761157
13,2022-08-19,1662.0928844187677,503.5230417184475,1061.3616932302982,754.3515410937124,344.1526927698718,164.83058115522314
14,2022-08-20,1381.1245265171387,665.6456409268451,932.5801506458416,755.5854062801823,516.2290391548077,247.24587173283473
15,2022-08-21,1100.1561686155096,827.768240135243,803.7986080613847,756.8192714666527,688.3053855397436,329.6611623104463
16,2022-08-22,819.1878107138806,989.8908393436403,675.0170654769279,758.0531366531227,860.3817319246793,412.07645288805776
17,2022-08-23,538.2194528122519,1152.0134385520382,546.2355228924713,759.2870018395928,1032.4580783096153,494.49174346566946
18,2022-08-24,257.2510949106229,1314.1360377604358,417.45398030801425,760.520867026063,1204.5344246945513,576.907034043281
19,2022-08-25,352.1057143289987,1410.16884614714,466.3701117885881,1013.1073579796515,1456.3848473838482,1018.1501201902996
20,2022-08-26,446.96033374737425,1506.2016545338442,515.2862432691619,1265.6938489332395,1708.2352700731458,1459.3932063373186
21,2022-08-27,541.81495316575,1602.2344629205484,564.2023747497358,1518.2803398868282,1960.0856927624432,1900.636292484337
22,2022-08-28,636.6695725841255,1698.2672713072523,613.1185062303095,1770.8668308404167,2211.9361154517405,2341.8793786313563
23,2022-08-29,731.5241920025013,1794.3000796939564,662.0346377108837,2023.4533217940054,2463.7865381410375,2783.1224647783743
24,2022-08-30,826.3788114208768,1890.332888080661,710.9507691914574,2276.0398127475937,2715.636960830335,3224.3655509253927
25,2022-08-31,921.2334308392527,1986.3656964673653,759.8669006720314,2528.626303701182,2967.487383519633,3665.6086370724115
26,2022-09-01,1003.4047580220082,2071.581972651947,802.842446365415,2747.617203634607,3103.43311257713,3772.702144477258
27,2022-09-02,1085.576085204764,2156.798248836529,845.8179920587983,2966.6081035680327,3239.378841634628,3879.795651882106
28,2022-09-03,1167.7474123875197,2242.014525021111,888.7935377521818,3185.599003501457,3375.3245706921257,3986.889159286953
29,2022-09-04,1249.9187395702756,2327.2308012056933,931.7690834455651,3404.5899034348827,3511.2702997496226,4093.9826666918
