,date,0_4,5_12,13_17,18_49,50_64,65+
0,2022-08-06,0.0,0.0,0.0,0.0,0.0,0.0
1,2022-08-07,0.0,0.0,0.0,0.0,0.0,0.0
2,2022-08-08,0.0,0.0,0.0,0.0,0.0,0.0
3,2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0
4,2022-08-10,0.0,0.0,0.0,0.0,0.0,0.0
5,2022-08-11,0.0,388.0265995955256,0.0,600.497012892961,0.0,0.0
6,2022-08-12,0.0,776.0531991910512,0.0,1200.994025785922,0.0,0.0
7,2022-08-13,0.0,1164.079798786577,0.0,1801.4910386788833,0.0,0.0
8,2022-08-14,0.0,1552.1063983821025,0.0,2401.988051571844,0.0,0.0
9,2022-08-15,0.0,1940.1329979776283,0.0,3002.4850644648054,0.0,0.0
10,2022-08-16,0.0,2328.159597573154,0.0,3602.9820773577667,0.0,0.0
11,2022-08-17,0.0,2716.1861971686794,0.0,4203.4790902507275,0.0,0.0
12,2022-08-18,202.34184611843003,2328.159597573154,0.0,3602.9820773577662,0.0,0.0
13,2022-08-19,404.68369223686005,1940.1329979776283,0.0,3002.4850644648054,0.0,0.0
14,2022-08-20,607.0255383552901,1552.1063983821023,0.0,2401.9880515718437,0.0,0.0
15,2022-08-21,809.3673844737201,1164.0797987865767,0.0,1801.491038678883,0.0,0.0
16,2022-08-22,1011.7092305921501,776.0531991910511,0.0,1200.9940257859218,0.0,0.0
17,2022-08-23,1214.0510767105802,388.02659959552557,0.0,600.4970128929606,0.0,0.0
18,2022-08-24,1416.39292282901,0.0,0.0,0.0,0.0,0.0
19,2022-08-25,1493.399094909222,138.06429783441178,70.23874561171438,256.71019428854083,380.26823541361404,486.1644764982889
20,2022-08-26,1570.4052669894338,276.1285956688231,140.47749122342876,513.4203885770817,760.5364708272281,972.3289529965778
21,2022-08-27,1647.4114390696461,414.1928935032349,210.71623683514312,770.130582865623,1140.804706240842,1458.4934294948666
22,2022-08-28,1724.4176111498577,552.2571913376466,280.9549824468575,1026.8407771541633,1521.0729416544561,1944.6579059931555
23,2022-08-29,1801.4237832300698,690.3214891720586,351.19372805857193,1283.5509714427046,1901.3411770680702,2430.822382491445
24,2022-08-30,1878.4299553102821,828.3857870064699,421.43247367028624,1540.261165731246,2281.609412481684,2916.9868589897333
25,2022-08-31,1955.436127390494,966.4500848408817,491.67121928200066,1796.9713600197863,2661.877647895298,3403.151335488022
26,2022-09-01,1992.558721093416,1107.3534374733551,586.6370494763067,2131.521912749788,2895.934178740282,3797.993398507205
27,2022-09-02,2029.681314796338,1248.2567901058296,681.6028796706127,2466.072465479791,3129.9907095852664,4192.835461526389
28,2022-09-03,2066.8039084992597,1389.1601427383034,776.5687098649187,2800.623018209791,3364.04724043025,4587.677524545573
29,2022-09-04,2103.926502202182,1530.0634953707777,871.5345400592248,3135.1735709397944,3598.1037712752345,4982.519587564756
30,2022-09-05,2141.0490959051035,1670.9668480032508,966.5003702535306,3469.7241236697964,3832.160302120218,5377.361650583938
31,2022-09-06,2178.1716896080256,1811.870200635725,1061.4662004478366,3804.274676399797,4066.2168329652027,5772.203713603122
