,date,state,hosp,death
111,2022/11/27,CT,29.0,0.0
112,2022/11/28,CT,90.0,0.0
113,2022/11/29,CT,75.0,0.0
114,2022/11/30,CT,73.0,0.0
115,2022/12/01,CT,56.0,0.0
116,2022/12/02,CT,55.0,0.0
117,2022/12/03,CT,48.0,0.0
118,2022/12/04,CT,27.0,0.0
119,2022/12/05,CT,81.0,0.0
120,2022/12/06,CT,66.0,0.0
121,2022/12/07,CT,68.0,0.0
122,2022/12/08,CT,60.0,0.0
123,2022/12/09,CT,64.0,0.0
124,2022/12/10,CT,28.0,0.0
125,2022/12/11,CT,52.0,0.0
126,2022/12/12,CT,68.0,0.0
127,2022/12/13,CT,64.0,0.0
128,2022/12/14,CT,65.0,0.0
129,2022/12/15,CT,50.0,0.0
130,2022/12/16,CT,51.0,0.0
131,2022/12/17,CT,41.0,0.0
132,2022/12/18,CT,13.0,0.0
133,2022/12/19,CT,56.0,0.0
134,2022/12/20,CT,48.0,0.0
135,2022/12/21,CT,48.0,0.0
136,2022/12/22,CT,32.0,0.0
137,2022/12/23,CT,42.0,0.0
138,2022/12/24,CT,31.0,0.0
139,2022/12/25,CT,18.0,0.0
140,2022/12/26,CT,30.0,0.0
141,2022/12/27,CT,51.0,0.0
142,2022/12/28,CT,36.0,0.0
143,2022/12/29,CT,46.0,0.0
144,2022/12/30,CT,34.0,0.0
145,2022/12/31,CT,26.0,0.0
146,2023/01/01,CT,25.0,0.0
147,2023/01/02,CT,23.0,0.0
148,2023/01/03,CT,27.0,0.0
149,2023/01/04,CT,24.0,0.0
150,2023/01/05,CT,28.0,0.0
151,2023/01/06,CT,22.0,0.0
152,2023/01/07,CT,21.0,0.0
153,2023/01/08,CT,15.0,0.0
154,2023/01/09,CT,8.0,0.0
155,2023/01/10,CT,17.0,0.0
156,2023/01/11,CT,8.0,0.0
157,2023/01/12,CT,13.0,0.0
158,2023/01/13,CT,14.0,0.0
159,2023/01/14,CT,4.0,0.0
160,2023/01/15,CT,8.0,0.0
161,2023/01/16,CT,3.0,0.0
162,2023/01/17,CT,9.0,0.0
163,2023/01/18,CT,3.0,0.0
164,2023/01/19,CT,7.0,0.0
165,2023/01/20,CT,5.0,0.0
166,2023/01/21,CT,1.0,0.0
167,2023/01/22,CT,3.0,0.0
168,2023/01/23,CT,10.0,0.0
169,2023/01/24,CT,4.0,0.0
170,2023/01/25,CT,6.0,0.0
171,2023/01/26,CT,4.0,0.0
172,2023/01/27,CT,5.0,0.0
173,2023/01/28,CT,1.0,0.0
174,2023/01/29,CT,2.0,0.0
175,2023/01/30,CT,2.0,0.0
176,2023/01/31,CT,4.0,0.0
177,2023/02/01,CT,0.0,0.0
178,2023/02/02,CT,4.0,0.0
179,2023/02/03,CT,0.0,0.0
180,2023/02/04,CT,3.0,0.0
181,2023/02/05,CT,1.0,0.0
182,2023/02/06,CT,4.0,0.0
183,2023/02/07,CT,6.0,0.0
184,2023/02/08,CT,1.0,0.0
185,2023/02/09,CT,2.0,0.0
186,2023/02/10,CT,0.0,0.0
187,2023/02/11,CT,1.0,0.0
188,2023/02/12,CT,0.0,0.0
189,2023/02/13,CT,4.0,0.0
190,2023/02/14,CT,3.0,0.0
191,2023/02/15,CT,2.0,0.0
192,2023/02/16,CT,2.0,0.0
193,2023/02/17,CT,1.0,0.0
194,2023/02/18,CT,2.0,0.0
195,2023/02/19,CT,2.0,0.0
196,2023/02/20,CT,5.0,0.0
197,2023/02/21,CT,1.0,0.0
198,2023/02/22,CT,4.0,0.0
199,2023/02/23,CT,2.0,0.0
200,2023/02/24,CT,2.0,0.0
201,2023/02/25,CT,1.0,0.0
202,2023/02/26,CT,1.0,0.0
203,2023/02/27,CT,3.0,0.0
204,2023/02/28,CT,3.0,0.0
205,2023/03/01,CT,1.0,0.0
206,2023/03/02,CT,1.0,0.0
207,2023/03/03,CT,1.0,0.0
208,2023/03/04,CT,0.0,0.0
209,2023/03/05,CT,0.0,0.0
210,2023/03/06,CT,0.0,0.0
211,2023/03/07,CT,1.0,0.0
212,2023/03/08,CT,1.0,0.0
